code,name,address,coordinates
46170126,평산동,전라남도 나주시 평산동,POINT(34.9842342224099 126.751638928445)
46170127,부덕동,전라남도 나주시 부덕동,POINT(34.9768694289909 126.733547874912)
46170128,이창동,전라남도 나주시 이창동,POINT(34.9975738347631 126.71056510985)
46170129,대기동,전라남도 나주시 대기동,POINT(34.9795449174 126.720791599531)
46170130,운곡동,전라남도 나주시 운곡동,POINT(34.9890506102829 126.697350972365)
46170131,동수동,전라남도 나주시 동수동,POINT(34.9760568258623 126.680665535189)
46170132,오량동,전라남도 나주시 오량동,POINT(34.9810207187886 126.662983312311)
46170133,진포동,전라남도 나주시 진포동,POINT(34.9933428668281 126.672974860732)
46170134,빛가람동,전라남도 나주시 빛가람동,POINT(35.0218010353365 126.790327011452)
46170250,남평읍,전라남도 나주시 남평읍,POINT(35.0463802449393 126.843159552018)
46170310,세지면,전라남도 나주시 세지면,POINT(34.9196905020625 126.749513481804)
46170320,왕곡면,전라남도 나주시 왕곡면,POINT(34.9681568794255 126.669794352802)
46170330,반남면,전라남도 나주시 반남면,POINT(34.903797917596 126.651753679145)
46170340,공산면,전라남도 나주시 공산면,POINT(34.9433297911224 126.608141361463)
46170350,동강면,전라남도 나주시 동강면,POINT(34.9394730979338 126.564055405529)
46170360,다시면,전라남도 나주시 다시면,POINT(35.0193634046996 126.637296641653)
46170370,문평면,전라남도 나주시 문평면,POINT(35.055302656517 126.60379255118)
46170380,노안면,전라남도 나주시 노안면,POINT(35.0759205405586 126.732221934687)
46170390,금천면,전라남도 나주시 금천면,POINT(35.0308501080124 126.753479275255)
46170400,산포면,전라남도 나주시 산포면,POINT(35.0401462197068 126.805706965034)
46170420,다도면,전라남도 나주시 다도면,POINT(34.9472863103816 126.827553747704)
46170430,봉황면,전라남도 나주시 봉황면,POINT(34.958293304832 126.784208689947)
46230101,황금동,전라남도 광양시 황금동,POINT(34.9143952918356 127.630212485392)
46230102,황길동,전라남도 광양시 황길동,POINT(34.9237576157676 127.652968660628)
46230103,도이동,전라남도 광양시 도이동,POINT(34.9339957235591 127.665207811398)
46230104,성황동,전라남도 광양시 성황동,POINT(34.9564433391792 127.678912432891)
46230105,중군동,전라남도 광양시 중군동,POINT(34.9595660951613 127.65986558657)
46230106,중동,전라남도 광양시 중동,POINT(34.9413564618825 127.692602226428)
46230107,마동,전라남도 광양시 마동,POINT(34.9509700665956 127.710461836413)
46230108,광영동,전라남도 광양시 광영동,POINT(34.9630703962002 127.725036610514)
46230109,태인동,전라남도 광양시 태인동,POINT(34.9434809071354 127.749559400832)
46230110,금호동,전라남도 광양시 금호동,POINT(34.9372303910846 127.723162901087)
46230250,광양읍,전라남도 광양시 광양읍,POINT(34.9733957674255 127.581009833264)
46230310,봉강면,전라남도 광양시 봉강면,POINT(35.0114830034621 127.581217697555)
46230320,옥룡면,전라남도 광양시 옥룡면,POINT(35.0169335900626 127.619301169448)
46230330,옥곡면,전라남도 광양시 옥곡면,POINT(34.9895400106799 127.698869701732)
46230340,진상면,전라남도 광양시 진상면,POINT(35.019963721054 127.719670093495)
46230350,진월면,전라남도 광양시 진월면,POINT(34.9784366975963 127.758117411823)
46230360,다압면,전라남도 광양시 다압면,POINT(35.1232837044339 127.691137259591)
46710250,담양읍,전라남도 담양군 담양읍,POINT(35.3204168100548 126.981845552341)
46710310,봉산면,전라남도 담양군 봉산면,POINT(35.2761980165602 126.956904986794)
46710320,고서면,전라남도 담양군 고서면,POINT(35.2235460605657 126.973119272894)
46710335,가사문학면,전라남도 담양군 가사문학면,POINT(35.1574258254688 127.041245491108)
46710340,창평면,전라남도 담양군 창평면,POINT(35.2389425945341 127.019001998481)
46710350,대덕면,전라남도 담양군 대덕면,POINT(35.2494553229022 127.037081533597)
46710360,무정면,전라남도 담양군 무정면,POINT(35.2948993611784 127.030105724769)
46710370,금성면,전라남도 담양군 금성면,POINT(35.3434319472136 127.025503516025)
46710380,용면,전라남도 담양군 용면,POINT(35.3649505556594 126.987491335017)
46710390,월산면,전라남도 담양군 월산면,POINT(35.3402210254101 126.954737011095)
46710400,수북면,전라남도 담양군 수북면,POINT(35.3017827221435 126.928665473036)
46710410,대전면,전라남도 담양군 대전면,POINT(35.2749568263297 126.887955574758)
46720250,곡성읍,전라남도 곡성군 곡성읍,POINT(35.282097931217 127.2963839101)
46720310,오곡면,전라남도 곡성군 오곡면,POINT(35.2723265167409 127.313898434851)
46720320,삼기면,전라남도 곡성군 삼기면,POINT(35.2358853591797 127.211756069969)
46720330,석곡면,전라남도 곡성군 석곡면,POINT(35.1329306334763 127.25410906693)
46720340,목사동면,전라남도 곡성군 목사동면,POINT(35.1207657675041 127.299901313349)
46720350,죽곡면,전라남도 곡성군 죽곡면,POINT(35.1512075190764 127.319244671454)
46720360,고달면,전라남도 곡성군 고달면,POINT(35.2956544856174 127.3413414348)
46720370,옥과면,전라남도 곡성군 옥과면,POINT(35.2737357228033 127.13561193357)
46720380,입면,전라남도 곡성군 입면,POINT(35.2971393011146 127.204087642653)
46720390,겸면,전라남도 곡성군 겸면,POINT(35.2556403301121 127.172455111784)
46720400,오산면,전라남도 곡성군 오산면,POINT(35.237945668389 127.121533929197)
46730250,구례읍,전라남도 구례군 구례읍,POINT(35.2094831091339 127.463766818551)
46730310,문척면,전라남도 구례군 문척면,POINT(35.1919991064584 127.488908040643)
46730320,간전면,전라남도 구례군 간전면,POINT(35.1782338603362 127.543856265688)
46730330,토지면,전라남도 구례군 토지면,POINT(35.1978744257451 127.526238011482)
46730340,마산면,전라남도 구례군 마산면,POINT(35.2231587154663 127.487508752744)
46730350,광의면,전라남도 구례군 광의면,POINT(35.2602020359796 127.439949882706)
46730360,용방면,전라남도 구례군 용방면,POINT(35.2506614520562 127.430154325938)
46730370,산동면,전라남도 구례군 산동면,POINT(35.315884609457 127.439424289109)
46770250,고흥읍,전라남도 고흥군 고흥읍,POINT(34.6062565543414 127.280722165089)
46770253,도양읍,전라남도 고흥군 도양읍,POINT(34.5295137741233 127.138467785377)
46770310,풍양면,전라남도 고흥군 풍양면,POINT(34.5755391244738 127.241964766342)
46770320,도덕면,전라남도 고흥군 도덕면,POINT(34.5666780226183 127.177968403828)
46770330,금산면,전라남도 고흥군 금산면,POINT(34.4591639770743 127.125139350441)
46770340,도화면,전라남도 고흥군 도화면,POINT(34.5101306755782 127.317298319136)
46770350,포두면,전라남도 고흥군 포두면,POINT(34.5714998484895 127.340534250435)
46770360,봉래면,전라남도 고흥군 봉래면,POINT(34.4636810934942 127.459058904486)
46770370,점암면,전라남도 고흥군 점암면,POINT(34.6528602150526 127.379473564386)
46770380,과역면,전라남도 고흥군 과역면,POINT(34.6812713155103 127.359869695306)
46770390,남양면,전라남도 고흥군 남양면,POINT(34.7289672746006 127.339789959028)
46770400,동강면,전라남도 고흥군 동강면,POINT(34.779361674813 127.333952729019)
46770410,대서면,전라남도 고흥군 대서면,POINT(34.7713249204864 127.284146410243)
46770420,두원면,전라남도 고흥군 두원면,POINT(34.6466063208429 127.273702715805)
46770440,영남면,전라남도 고흥군 영남면,POINT(34.602024498 127.455946533079)
46770450,동일면,전라남도 고흥군 동일면,POINT(34.5024169975394 127.466984700484)
46780250,보성읍,전라남도 보성군 보성읍,POINT(34.7685076173872 127.080131495248)
46780253,벌교읍,전라남도 보성군 벌교읍,POINT(34.847450927611 127.3415052337)
46780310,노동면,전라남도 보성군 노동면,POINT(34.7991452856054 127.067651116696)
46780320,미력면,전라남도 보성군 미력면,POINT(34.800985905857 127.087545816749)
46780330,겸백면,전라남도 보성군 겸백면,POINT(34.8294577296544 127.151819240287)
46780340,율어면,전라남도 보성군 율어면,POINT(34.8705885277693 127.186972315802)
46780350,복내면,전라남도 보성군 복내면,POINT(34.8930341943614 127.131250579319)
46780360,문덕면,전라남도 보성군 문덕면,POINT(34.9292980885816 127.17248740759)
46780370,조성면,전라남도 보성군 조성면,POINT(34.8084923750236 127.247618461358)
46780380,득량면,전라남도 보성군 득량면,POINT(34.7621865432227 127.168683118946)
46780390,회천면,전라남도 보성군 회천면,POINT(34.6687596084662 127.085342210474)
46780400,웅치면,전라남도 보성군 웅치면,POINT(34.7159649982758 127.020213423157)
46790250,화순읍,전라남도 화순군 화순읍,POINT(35.0599399781357 126.984565050764)
46790310,한천면,전라남도 화순군 한천면,POINT(34.9778720473865 126.998720879449)
46790320,춘양면,전라남도 화순군 춘양면,POINT(34.9506507442578 126.960018806374)
46790330,청풍면,전라남도 화순군 청풍면,POINT(34.8763137341991 126.9702839446)
46790340,이양면,전라남도 화순군 이양면,POINT(34.8877826253123 126.988321087824)
46790350,능주면,전라남도 화순군 능주면,POINT(34.9898568400182 126.958036980673)
46790360,도곡면,전라남도 화순군 도곡면,POINT(34.9961421462459 126.917500310564)
46790370,도암면,전라남도 화순군 도암면,POINT(34.9377776562809 126.896778839983)
46790380,이서면,전라남도 화순군 이서면,POINT(35.1104257585198 127.071031358761)
46790395,백아면,전라남도 화순군 백아면,POINT(35.1680831807807 127.132292541318)
46790400,동복면,전라남도 화순군 동복면,POINT(35.0711646939483 127.129070469062)
46790415,사평면,전라남도 화순군 사평면,POINT(35.007266226967 127.095841247849)
46790420,동면,전라남도 화순군 동면,POINT(35.0299153952786 127.038516272952)
46800250,장흥읍,전라남도 장흥군 장흥읍,POINT(34.679766107842 126.902656420414)
46800253,관산읍,전라남도 장흥군 관산읍,POINT(34.5615568543706 126.938914115797)
46800256,대덕읍,전라남도 장흥군 대덕읍,POINT(34.4993929095273 126.888276074183)
46800310,용산면,전라남도 장흥군 용산면,POINT(34.6148893805206 126.914093642589)
46800320,안양면,전라남도 장흥군 안양면,POINT(34.650008030763 126.973986411431)
46800330,장동면,전라남도 장흥군 장동면,POINT(34.749943024314 126.995282040689)
46800340,장평면,전라남도 장흥군 장평면,POINT(34.7736586405249 126.974799765795)
46800350,유치면,전라남도 장흥군 유치면,POINT(34.8022918450548 126.838985422098)
46800360,부산면,전라남도 장흥군 부산면,POINT(34.7205177358081 126.902521346179)
46800370,회진면,전라남도 장흥군 회진면,POINT(34.4816198300473 126.93958206404)
46810250,강진읍,전라남도 강진군 강진읍,POINT(34.6357994202307 126.77352165781)
46810310,군동면,전라남도 강진군 군동면,POINT(34.6448765115647 126.814988663319)
46810320,칠량면,전라남도 강진군 칠량면,POINT(34.5712964702658 126.79847385783)
46810330,대구면,전라남도 강진군 대구면,POINT(34.4953515021288 126.800947563624)
46810340,도암면,전라남도 강진군 도암면,POINT(34.5463261510107 126.727724175488)
46810350,신전면,전라남도 강진군 신전면,POINT(34.5135248216917 126.720020453352)
46810360,성전면,전라남도 강진군 성전면,POINT(34.6926907109667 126.709063655571)
46810370,작천면,전라남도 강진군 작천면,POINT(34.704260892762 126.771414187778)
46810380,병영면,전라남도 강진군 병영면,POINT(34.7168936366555 126.812723648912)
46810390,옴천면,전라남도 강진군 옴천면,POINT(34.7450569277253 126.794387870694)
46810400,마량면,전라남도 강진군 마량면,POINT(34.4504615388275 126.818939858632)
46820250,해남읍,전라남도 해남군 해남읍,POINT(34.5652050470629 126.599187892847)
46820310,삼산면,전라남도 해남군 삼산면,POINT(34.5208059770115 126.609960701885)
46820320,화산면,전라남도 해남군 화산면,POINT(34.4913427140636 126.515191478569)
46820330,현산면,전라남도 해남군 현산면,POINT(34.4598226731362 126.553543150428)
46820340,송지면,전라남도 해남군 송지면,POINT(34.3696006590516 126.519203180693)
46820350,북평면,전라남도 해남군 북평면,POINT(34.4081146179162 126.625398351305)
46820360,북일면,전라남도 해남군 북일면,POINT(34.4641605206714 126.6759884603)
46820370,옥천면,전라남도 해남군 옥천면,POINT(34.5674464964351 126.64786148276)
46820380,계곡면,전라남도 해남군 계곡면,POINT(34.6451041251461 126.659549045636)
46820390,마산면,전라남도 해남군 마산면,POINT(34.6216623666985 126.568136082472)
46820400,황산면,전라남도 해남군 황산면,POINT(34.5769589255488 126.43648828553)
46820410,산이면,전라남도 해남군 산이면,POINT(34.6447728598989 126.44784893732)
46820420,문내면,전라남도 해남군 문내면,POINT(34.5971082183873 126.314052563406)
46820430,화원면,전라남도 해남군 화원면,POINT(34.670883931876 126.32770284885)
46830250,영암읍,전라남도 영암군 영암읍,POINT(34.7997423319196 126.701344647559)
46830253,삼호읍,전라남도 영암군 삼호읍,POINT(34.7460172599524 126.469204953175)
46830310,덕진면,전라남도 영암군 덕진면,POINT(34.818877550247 126.697025928761)
46830320,금정면,전라남도 영암군 금정면,POINT(34.8630997515951 126.748994019962)
46830330,신북면,전라남도 영암군 신북면,POINT(34.8902718568599 126.692624503788)
46830340,시종면,전라남도 영암군 시종면,POINT(34.8685830096025 126.607052646418)
46830350,도포면,전라남도 영암군 도포면,POINT(34.845144145496 126.643691329353)
46830360,군서면,전라남도 영암군 군서면,POINT(34.7795125686185 126.650441351823)
46830370,서호면,전라남도 영암군 서호면,POINT(34.7550374267405 126.584974484435)
46830380,학산면,전라남도 영암군 학산면,POINT(34.7261620562987 126.57004768998)
46830390,미암면,전라남도 영암군 미암면,POINT(34.6992627352206 126.57180220903)
46840250,무안읍,전라남도 무안군 무안읍,POINT(34.9905663839522 126.476340860131)
46840253,일로읍,전라남도 무안군 일로읍,POINT(34.851488326684 126.490296798249)
46840256,삼향읍,전라남도 무안군 삼향읍,POINT(34.8231113964856 126.441602770842)
46840320,몽탄면,전라남도 무안군 몽탄면,POINT(34.9307039683457 126.50201751663)
46840330,청계면,전라남도 무안군 청계면,POINT(34.911121239225 126.428822137584)
46840340,현경면,전라남도 무안군 현경면,POINT(35.0214119096342 126.411936248244)
46840350,망운면,전라남도 무안군 망운면,POINT(35.0129150718691 126.394586056123)
46840360,해제면,전라남도 무안군 해제면,POINT(35.110495476303 126.294474354638)
46840370,운남면,전라남도 무안군 운남면,POINT(34.9622367004003 126.343266328668)
46860250,함평읍,전라남도 함평군 함평읍,POINT(35.0653776204478 126.52027205933)
46860310,손불면,전라남도 함평군 손불면,POINT(35.1432145349542 126.431735144933)
46860320,신광면,전라남도 함평군 신광면,POINT(35.1557041534684 126.497981144539)
46860330,학교면,전라남도 함평군 학교면,POINT(35.0169150658813 126.537537756444)
46860340,엄다면,전라남도 함평군 엄다면,POINT(35.0103445156602 126.51592214965)
46860350,대동면,전라남도 함평군 대동면,POINT(35.0689796979037 126.531398569767)
46860360,나산면,전라남도 함평군 나산면,POINT(35.1138724299675 126.609090492463)
46860370,해보면,전라남도 함평군 해보면,POINT(35.1805503390204 126.601139324468)
46860380,월야면,전라남도 함평군 월야면,POINT(35.1801007842814 126.632254157841)
46870250,영광읍,전라남도 영광군 영광읍,POINT(35.2732310473194 126.512824487686)
46870253,백수읍,전라남도 영광군 백수읍,POINT(35.2816370979329 126.420098752733)
46870256,홍농읍,전라남도 영광군 홍농읍,POINT(35.3957218273396 126.44533979711)
46870310,대마면,전라남도 영광군 대마면,POINT(35.3014371547978 126.577506495132)
46870320,묘량면,전라남도 영광군 묘량면,POINT(35.2570750473716 126.54319718297)
46870330,불갑면,전라남도 영광군 불갑면,POINT(35.2090600528847 126.507615978208)
46870340,군서면,전라남도 영광군 군서면,POINT(35.2578263282454 126.475097781147)
46870350,군남면,전라남도 영광군 군남면,POINT(35.2394732161192 126.449499417485)
46870360,염산면,전라남도 영광군 염산면,POINT(35.2179387980207 126.371795037202)
46870370,법성면,전라남도 영광군 법성면,POINT(35.3620554974629 126.44601907277)
46870380,낙월면,전라남도 영광군 낙월면,POINT(35.2021589224429 126.137611041342)
46880250,장성읍,전라남도 장성군 장성읍,POINT(35.3032030896945 126.785267156907)
46880310,진원면,전라남도 장성군 진원면,POINT(35.2731454397606 126.833429720424)
46880320,남면,전라남도 장성군 남면,POINT(35.2443037165104 126.812138667979)
46880330,동화면,전라남도 장성군 동화면,POINT(35.284284535683 126.738797095149)
46880340,삼서면,전라남도 장성군 삼서면,POINT(35.2321866324491 126.646383724969)
46880350,삼계면,전라남도 장성군 삼계면,POINT(35.2578616855792 126.661959906132)
46880360,황룡면,전라남도 장성군 황룡면,POINT(35.2889578066587 126.773115653332)
46880370,서삼면,전라남도 장성군 서삼면,POINT(35.3341754727213 126.76716857553)
46880380,북일면,전라남도 장성군 북일면,POINT(35.3747446650315 126.80733372315)
46880390,북이면,전라남도 장성군 북이면,POINT(35.4287359932006 126.808685241937)
46880400,북하면,전라남도 장성군 북하면,POINT(35.4073435618683 126.879515799382)
46890250,완도읍,전라남도 완도군 완도읍,POINT(34.3167363256874 126.745538365407)
46890253,금일읍,전라남도 완도군 금일읍,POINT(34.3488662894218 127.029520006322)
46890256,노화읍,전라남도 완도군 노화읍,POINT(34.1778663272878 126.575785778216)
46890310,군외면,전라남도 완도군 군외면,POINT(34.3894151368683 126.647416873861)
46890320,신지면,전라남도 완도군 신지면,POINT(34.3347569303229 126.827191356724)
46890330,고금면,전라남도 완도군 고금면,POINT(34.3949158542465 126.804321956216)
46890340,약산면,전라남도 완도군 약산면,POINT(34.3936128447425 126.898182301264)
46890350,청산면,전라남도 완도군 청산면,POINT(34.179870770516 126.858968970795)
46890360,소안면,전라남도 완도군 소안면,POINT(34.1748145461967 126.650975768174)
46890370,금당면,전라남도 완도군 금당면,POINT(34.429927687902 127.07120355063)
46890380,보길면,전라남도 완도군 보길면,POINT(34.1691401051097 126.567595365797)
46890390,생일면,전라남도 완도군 생일면,POINT(34.3331155397056 126.997531041324)
46900250,진도읍,전라남도 진도군 진도읍,POINT(34.4807745844912 126.262846259233)
46900310,군내면,전라남도 진도군 군내면,POINT(34.5125150991022 126.291991132984)
46900320,고군면,전라남도 진도군 고군면,POINT(34.4904769630983 126.343006604014)
46900330,의신면,전라남도 진도군 의신면,POINT(34.4392796829135 126.283474361017)
46900340,임회면,전라남도 진도군 임회면,POINT(34.4060929023718 126.189976116236)
46900350,지산면,전라남도 진도군 지산면,POINT(34.4256530263084 126.16726909958)
46900360,조도면,전라남도 진도군 조도면,POINT(34.296612781598 126.047449629782)
46910250,지도읍,전라남도 신안군 지도읍,POINT(35.0612854130216 126.207463639848)
46910253,압해읍,전라남도 신안군 압해읍,POINT(34.8655618850637 126.312522085234)
46910310,증도면,전라남도 신안군 증도면,POINT(35.0028344262012 126.139637801405)
46910320,임자면,전라남도 신안군 임자면,POINT(35.0841790513102 126.111187461859)
46910330,자은면,전라남도 신안군 자은면,POINT(34.8844221294244 126.047384789411)
46910340,비금면,전라남도 신안군 비금면,POINT(34.7554778216097 125.926658497101)
46910350,도초면,전라남도 신안군 도초면,POINT(34.7036148703534 125.953383772704)
46910360,흑산면,전라남도 신안군 흑산면,POINT(34.6830172147542 125.427369709808)
46910370,하의면,전라남도 신안군 하의면,POINT(34.6068607318679 126.036555049527)
46910380,신의면,전라남도 신안군 신의면,POINT(34.5848391991992 126.088366082745)
46910390,장산면,전라남도 신안군 장산면,POINT(34.6432049602033 126.148997379315)
46910400,안좌면,전라남도 신안군 안좌면,POINT(34.7560851256965 126.124660918542)
46910410,팔금면,전라남도 신안군 팔금면,POINT(34.7850955685746 126.142446984532)
46910420,암태면,전라남도 신안군 암태면,POINT(34.827278552514 126.112089705104)
47111101,상도동,경상북도 포항시 남구 상도동,POINT(36.0081922862008 129.350997453145)
47111102,대도동,경상북도 포항시 남구 대도동,POINT(36.0076250498327 129.36060593144)
47111103,해도동,경상북도 포항시 남구 해도동,POINT(36.0232879798358 129.371374866189)
47111104,송도동,경상북도 포항시 남구 송도동,POINT(36.0360180753767 129.378421341983)
47111105,청림동,경상북도 포항시 남구 청림동,POINT(35.9973661508201 129.405670391631)
47111106,일월동,경상북도 포항시 남구 일월동,POINT(35.985116300017 129.42339027588)
47111107,송정동,경상북도 포항시 남구 송정동,POINT(36.0244956795222 129.392573451917)
47111108,송내동,경상북도 포항시 남구 송내동,POINT(36.0102851312604 129.379546177175)
47111109,괴동동,경상북도 포항시 남구 괴동동,POINT(35.998196244635 129.3763354455)
47111110,동촌동,경상북도 포항시 남구 동촌동,POINT(36.0006701151034 129.393649390594)
47111111,장흥동,경상북도 포항시 남구 장흥동,POINT(35.9854667534715 129.37216208386)
47111112,인덕동,경상북도 포항시 남구 인덕동,POINT(35.987902142138 129.39775557178)
47111113,호동,경상북도 포항시 남구 호동,POINT(35.9837161930688 129.387186176309)
47111114,효자동,경상북도 포항시 남구 효자동,POINT(36.0058519083738 129.336135379501)
47111115,지곡동,경상북도 포항시 남구 지곡동,POINT(36.0263227076563 129.319800538137)
47111116,대잠동,경상북도 포항시 남구 대잠동,POINT(36.0169877254029 129.338380587154)
47111117,이동,경상북도 포항시 남구 이동,POINT(36.039077991565 129.327940299779)
47111250,구룡포읍,경상북도 포항시 남구 구룡포읍,POINT(35.985186477458 129.546087974399)
47111253,연일읍,경상북도 포항시 남구 연일읍,POINT(35.9916254535548 129.344150516076)
47111256,오천읍,경상북도 포항시 남구 오천읍,POINT(35.9631089904949 129.414715591135)
47111310,대송면,경상북도 포항시 남구 대송면,POINT(35.968488283637 129.359927377444)
47111320,동해면,경상북도 포항시 남구 동해면,POINT(35.9884807143584 129.440175754938)
47111330,장기면,경상북도 포항시 남구 장기면,POINT(35.8957435141208 129.492291938145)
47111350,호미곶면,경상북도 포항시 남구 호미곶면,POINT(36.0808389212324 129.555558796119)
47113101,대흥동,경상북도 포항시 북구 대흥동,POINT(36.037419359658 129.361140299083)
47113102,신흥동,경상북도 포항시 북구 신흥동,POINT(36.0400593752314 129.362506015187)
47113103,남빈동,경상북도 포항시 북구 남빈동,POINT(36.0368285840785 129.366425190002)
47113104,상원동,경상북도 포항시 북구 상원동,POINT(36.0385622420962 129.365687236009)
47113105,여천동,경상북도 포항시 북구 여천동,POINT(36.0398781864897 129.368034085357)
47113106,중앙동,경상북도 포항시 북구 중앙동,POINT(36.0380085580524 129.367627529921)
47113107,덕산동,경상북도 포항시 북구 덕산동,POINT(36.0420627507031 129.364172291666)
47113108,덕수동,경상북도 포항시 북구 덕수동,POINT(36.0446188055452 129.36522504515)
47113109,대신동,경상북도 포항시 북구 대신동,POINT(36.0476722127307 129.367189214502)
47113110,동빈1가,경상북도 포항시 북구 동빈1가,POINT(36.04379975185 129.369651503465)
47113111,동빈2가,경상북도 포항시 북구 동빈2가,POINT(36.0403211909184 129.369689216717)
47113112,학산동,경상북도 포항시 북구 학산동,POINT(36.0521621781039 129.369223244935)
47113113,항구동,경상북도 포항시 북구 항구동,POINT(36.0531878575456 129.375303240775)
47113114,득량동,경상북도 포항시 북구 득량동,POINT(36.0383697071376 129.337850310326)
47113115,학잠동,경상북도 포항시 북구 학잠동,POINT(36.0313752975533 129.349046541379)
47113116,죽도동,경상북도 포항시 북구 죽도동,POINT(36.0311497498891 129.363269160461)
47113117,용흥동,경상북도 포항시 북구 용흥동,POINT(36.0383165852393 129.357670460662)
47113118,우현동,경상북도 포항시 북구 우현동,POINT(36.0573469891815 129.353378214722)
47113119,창포동,경상북도 포항시 북구 창포동,POINT(36.071304752813 129.358344366925)
47113120,두호동,경상북도 포항시 북구 두호동,POINT(36.0609207137626 129.380085340881)
47113121,장성동,경상북도 포항시 북구 장성동,POINT(36.0776923888175 129.37305257029)
47113122,양덕동,경상북도 포항시 북구 양덕동,POINT(36.0834966630648 129.401344794205)
47113123,환호동,경상북도 포항시 북구 환호동,POINT(36.0693121290617 129.394840702758)
47113124,여남동,경상북도 포항시 북구 여남동,POINT(36.0771664841946 129.414159929372)
47113250,흥해읍,경상북도 포항시 북구 흥해읍,POINT(36.1071297726593 129.341721472307)
47113310,신광면,경상북도 포항시 북구 신광면,POINT(36.1301200707693 129.262971202396)
47113320,청하면,경상북도 포항시 북구 청하면,POINT(36.1995612048786 129.337949747149)
47113330,송라면,경상북도 포항시 북구 송라면,POINT(36.2288578954456 129.357010374999)
47113340,기계면,경상북도 포항시 북구 기계면,POINT(36.072410537239 129.210191986094)
47113350,죽장면,경상북도 포항시 북구 죽장면,POINT(36.1601940486139 129.095792942796)
47113360,기북면,경상북도 포항시 북구 기북면,POINT(36.1285237480823 129.166317077947)
47130101,동부동,경상북도 경주시 동부동,POINT(35.8459144808708 129.212275988512)
47130102,서부동,경상북도 경주시 서부동,POINT(35.8460821166969 129.208650716248)
47130103,북부동,경상북도 경주시 북부동,POINT(35.8488692082193 129.212313824128)
47130104,성동동,경상북도 경주시 성동동,POINT(35.8476952941161 129.218509751892)
47130105,황오동,경상북도 경주시 황오동,POINT(35.8415891036483 129.21796337289)
47130106,노동동,경상북도 경주시 노동동,POINT(35.842140095773 129.211732899305)
47130107,노서동,경상북도 경주시 노서동,POINT(35.840494685165 129.205171488006)
47130108,성건동,경상북도 경주시 성건동,POINT(35.8507768625332 129.207359894593)
47130109,사정동,경상북도 경주시 사정동,POINT(35.8294610830095 129.206021183706)
47130110,황남동,경상북도 경주시 황남동,POINT(35.835303000419 129.211339429788)
47130111,교동,경상북도 경주시 교동,POINT(35.8281892566046 129.217351286348)
47130112,인왕동,경상북도 경주시 인왕동,POINT(35.8364216009968 129.222790082269)
47130113,탑동,경상북도 경주시 탑동,POINT(35.8194356928922 129.207314617949)
47130114,충효동,경상북도 경주시 충효동,POINT(35.8462324039394 129.171151275302)
47130115,서악동,경상북도 경주시 서악동,POINT(35.826060360164 129.187007401715)
47130116,효현동,경상북도 경주시 효현동,POINT(35.8258947358968 129.166109350884)
47130117,광명동,경상북도 경주시 광명동,POINT(35.8359385648862 129.142255071204)
47130118,동방동,경상북도 경주시 동방동,POINT(35.8104193066691 129.261321085731)
47130119,도지동,경상북도 경주시 도지동,POINT(35.797677982439 129.270528902211)
47130120,남산동,경상북도 경주시 남산동,POINT(35.790929850847 129.240632130245)
47130121,배반동,경상북도 경주시 배반동,POINT(35.8203522045589 129.254425118472)
47130122,구황동,경상북도 경주시 구황동,POINT(35.8371384365594 129.238532046353)
47130123,보문동,경상북도 경주시 보문동,POINT(35.8343253652758 129.255776564409)
47130124,황성동,경상북도 경주시 황성동,POINT(35.872244045713 129.219247373959)
47130125,용강동,경상북도 경주시 용강동,POINT(35.8642999180602 129.223174575211)
47130126,동천동,경상북도 경주시 동천동,POINT(35.8541641968168 129.222634662702)
47130127,평동,경상북도 경주시 평동,POINT(35.7772678945379 129.261911830263)
47130128,조양동,경상북도 경주시 조양동,POINT(35.7827590875767 129.281445343858)
47130129,시동,경상북도 경주시 시동,POINT(35.758845715628 129.26886294292)
47130130,시래동,경상북도 경주시 시래동,POINT(35.7687510718684 129.293874315847)
47130131,구정동,경상북도 경주시 구정동,POINT(35.7856550788662 129.298938279753)
47130132,마동,경상북도 경주시 마동,POINT(35.7891393835636 129.321297632146)
47130133,하동,경상북도 경주시 하동,POINT(35.8044682560681 129.31042194608)
47130134,진현동,경상북도 경주시 진현동,POINT(35.7869996891655 129.34241433637)
47130135,천군동,경상북도 경주시 천군동,POINT(35.8240758765818 129.284349235174)
47130136,신평동,경상북도 경주시 신평동,POINT(35.8429212746801 129.292702517592)
47130137,덕동,경상북도 경주시 덕동,POINT(35.8361839405604 129.321663277784)
47130138,암곡동,경상북도 경주시 암곡동,POINT(35.877103500271 129.333994629127)
47130139,황용동,경상북도 경주시 황용동,POINT(35.8290577372087 129.350067570179)
47130140,북군동,경상북도 경주시 북군동,POINT(35.8621254421392 129.253017908782)
47130141,손곡동,경상북도 경주시 손곡동,POINT(35.8591851719276 129.294477082148)
47130142,율동,경상북도 경주시 율동,POINT(35.8059420225032 129.180243424181)
47130143,배동,경상북도 경주시 배동,POINT(35.8004490461921 129.212982898508)
47130144,석장동,경상북도 경주시 석장동,POINT(35.8603650669076 129.186811903556)
47130250,감포읍,경상북도 경주시 감포읍,POINT(35.807378713753 129.501640236718)
47130253,안강읍,경상북도 경주시 안강읍,POINT(35.9902073180478 129.227014022472)
47130256,건천읍,경상북도 경주시 건천읍,POINT(35.8500883617702 129.102092857071)
