category_id,level,parent_id,path,name,is_leaf
97,2,10,/10/97/,인라인/스케이트보드,1
98,2,10,/10/98/,전동킥보드/전동휠,1
99,2,10,/10/99/,테니스,1
100,2,10,/10/100/,배드민턴,1
101,2,10,/10/101/,볼링,1
102,2,10,/10/102/,탁구,1
103,2,10,/10/103/,당구,1
104,2,10,/10/104/,겨울 스포츠,0
105,2,10,/10/105/,수상 스포츠,0
106,2,10,/10/106/,격투/무술,0
107,2,10,/10/107/,기타 스포츠,1
108,2,11,/11/108/,차량 용품/부품,0
109,2,11,/11/109/,오토바이/스쿠터,0
110,2,11,/11/110/,오토바이 용품/부품,0
111,2,12,/12/111/,보이그룹,0
112,2,12,/12/112/,걸그룹,0
113,2,12,/12/113/,솔로(남),0
114,2,12,/12/114/,솔로(여),0
115,2,12,/12/115/,배우(남),0
116,2,12,/12/116/,배우(여),0
117,2,12,/12/117/,방송/예능/캐릭터,0
118,2,12,/12/118/,기타,1
119,2,13,/13/119/,피규어/인형,1
120,2,13,/13/120/,레고/블록,1
121,2,13,/13/121/,프라모델,1
122,2,13,/13/122/,RC/드론,1
123,2,13,/13/123/,보드게임,1
124,2,13,/13/124/,서바이벌건,1
125,2,13,/13/125/,기타(키덜트),1
126,2,14,/14/126/,희귀/수집품,1
127,2,14,/14/127/,골동품,1
128,2,14,/14/128/,예술작품,1
129,2,15,/15/129/,CD/DVD/LP,1
130,2,15,/15/130/,악기,0
131,2,16,/16/131/,도서,0
132,2,16,/16/132/,문구,0
133,2,16,/16/133/,기프티콘/쿠폰,0
134,2,16,/16/134/,상품권,0
135,2,16,/16/135/,티켓,0
136,2,17,/17/136/,스킨케어,0
137,2,17,/17/137/,색조메이크업,0
138,2,17,/17/138/,베이스메이크업,0
139,2,17,/17/139/,바디/헤어케어,0
140,2,17,/17/140/,향수/아로마,0
141,2,17,/17/141/,네일아트/케어,0
142,2,17,/17/142/,미용소품/기기,0
143,2,17,/17/143/,다이어트/이너뷰티,1
144,2,17,/17/144/,남성 화장품,0
145,2,18,/18/145/,가구,0
146,2,18,/18/146/,침구,1
147,2,18,/18/147/,수공예/수선,0
148,2,18,/18/148/,셀프 인테리어 용품,1
149,2,18,/18/149/,인테리어 소품,0
150,2,18,/18/150/,꽃/원예,0
151,2,18,/18/151/,조명,1
152,2,18,/18/152/,카페트/러그/매트,1
153,2,18,/18/153/,커튼/블라인드,1
154,2,19,/19/154/,주방용품,0
155,2,19,/19/155/,욕실용품,0
156,2,19,/19/156/,생활용품,0
157,2,20,/20/157/,드릴/전동공구,1
158,2,20,/20/158/,수공구/가정용 공구,1
159,2,20,/20/159/,공구함,1
160,2,20,/20/160/,산업용품/자재,1
161,2,20,/20/161/,측정/계측/레벨,1
162,2,20,/20/162/,공장기계/용접/가스,1
163,2,20,/20/163/,에어/유압용구,1
164,2,20,/20/164/,기타 산업용품,1
165,2,21,/21/165/,건강식품,1
166,2,21,/21/166/,농수축산물,1
167,2,21,/21/167/,간식,1
168,2,21,/21/168/,커피/차,1
169,2,21,/21/169/,생수/음료,1
170,2,21,/21/170/,면/통조림,1
171,2,21,/21/171/,장/소스/오일,1
172,2,21,/21/172/,간편조리식품,1
173,2,21,/21/173/,기타 식품,1
174,2,22,/22/174/,베이비의류(0-2세),0
175,2,22,/22/175/,여아의류(3-6세),0
176,2,22,/22/176/,남아의류(3-6세),0
177,2,22,/22/177/,여주니어의류(7세~),0
178,2,22,/22/178/,남주니어의류(7세~),0
179,2,22,/22/179/,신발/가방/잡화,0
180,2,22,/22/180/,유아동용품,0
181,2,22,/22/181/,임부 의류/용품,0
182,2,22,/22/182/,교구/완구/인형,0
183,2,22,/22/183/,수유/이유용품,0
184,2,23,/23/184/,강아지 용품,1
185,2,23,/23/185/,강아지 사료/간식,1
186,2,23,/23/186/,기타(강아지),1
187,2,23,/23/187/,고양이 용품,1
188,2,23,/23/188/,고양이 사료/간식,1
189,2,23,/23/189/,기타(고양이),1
190,2,23,/23/190/,기타(반려동물 용품),1
191,2,23,/23/191/,기타(반려동물 사료/간식),1
192,2,25,/25/192/,디자인/영상/사진,0
193,2,25,/25/193/,생활서비스/지식,0
194,2,25,/25/194/,스타일/뷰티,0
195,2,25,/25/195/,블로그/문서/번역,0
196,2,25,/25/196/,거래 대행,0
197,2,25,/25/197/,기타 재능,0
198,3,26,/1/26/198/,패딩,1
199,3,26,/1/26/199/,점퍼,1
200,3,26,/1/26/200/,코트,1
201,3,26,/1/26/201/,자켓,1
202,3,26,/1/26/202/,가디건,1
203,3,26,/1/26/203/,조끼/베스트,1
204,3,27,/1/27/204/,니트/스웨터,1
205,3,27,/1/27/205/,후드티/후드집업,1
206,3,27,/1/27/206/,맨투맨,1
207,3,27,/1/27/207/,블라우스,1
208,3,27,/1/27/208/,셔츠,1
209,3,27,/1/27/209/,반팔 티셔츠,1
210,3,27,/1/27/210/,긴팔 티셔츠,1
211,3,27,/1/27/211/,민소매 티셔츠,1
212,3,28,/1/28/212/,데님/청바지,1
213,3,28,/1/28/213/,슬랙스,1
214,3,28,/1/28/214/,면바지,1
215,3,28,/1/28/215/,반바지,1
216,3,28,/1/28/216/,트레이닝/조거팬츠,1
217,3,28,/1/28/217/,레깅스,1
218,3,28,/1/28/218/,기타 바지,1
219,3,29,/1/29/219/,롱 스커트,1
220,3,29,/1/29/220/,미디 스커트,1
221,3,29,/1/29/221/,미니 스커트,1
222,3,30,/1/30/222/,롱 원피스,1
223,3,30,/1/30/223/,미디 원피스,1
224,3,30,/1/30/224/,미니 원피스,1
225,3,32,/1/32/225/,정장/셋업,1
226,3,32,/1/32/226/,트레이닝/스웨트 셋업,1
227,3,32,/1/32/227/,기타 셋업/세트,1
228,3,33,/1/33/228/,홈웨어,1
229,3,33,/1/33/229/,언더웨어,1
230,3,34,/1/34/230/,코스튬/코스프레,1
231,3,34,/1/34/231/,한복,1
232,3,34,/1/34/232/,드레스,1
233,3,34,/1/34/233/,기타 테마/이벤트,1
234,3,35,/2/35/234/,패딩,1
235,3,35,/2/35/235/,점퍼,1
236,3,35,/2/35/236/,코트,1
